DOMAIN,GENDER,AGE,CBO,AGERANGE,WARD,OVCCOUNT
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],Yimbo East,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],Yimbo East,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,2
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],Yimbo East,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],Central Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],Central Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],Central Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],Yimbo East,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],Yimbo East,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,2
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Yimbo,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Female,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],North Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],West Sakwa,1
Health and Nutrition,Male,18.0,AMURT - Bondo,f.[18-24yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,2
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,2
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,2
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,2
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,2
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,2
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,2
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,2
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,2
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,2
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,2
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,2
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,3
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,2
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,2
Health and Nutrition,Male,17.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,2
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Female,16.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,16.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],South Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,16.0,AMURT - Bondo,e.[15-17yrs],Yimbo East,1
Health and Nutrition,Female,16.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],West Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Female,16.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],West Yimbo,1
Health and Nutrition,Female,16.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],North Sakwa,1
Health and Nutrition,Male,16.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,2
Health and Nutrition,Female,16.0,AMURT - Bondo,e.[15-17yrs],Central Sakwa,1
